UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,BASE_ID,QUOTE_ID,TRANSFORM_FUNCTION,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
DAY,1630540800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,110.81,131.9,109.37,128.3,1630540806,1630627154,110.8,131.9,1630617307,109.37,1630541129,128.3,20979,10263,10716,0,470028.75672476,56931226.7611702,214934.57402698,26026823.3631084,255094.18269778,30904403.3980611,0,0
DAY,1630627200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,128.3,148.98,128.13,146.49,1630627209,1630713599,128.13,148.98,1630706793,128.13,1630627209,146.49,26908,15316,11592,0,442250.0911928,62043288.2267197,246770.25498373,34602886.3004327,195479.83620907,27440401.9262888,0,0
DAY,1630713600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,146.49,150.52,135.89,138.95,1630713611,1630799893,146.5,150.52,1630725751,135.89,1630775421,138.95,14760,6778,7982,0,293281.21833115,42221571.8035538,136544.60244501,19672214.3064487,156736.61588614,22549357.4971015,0,0
DAY,1630800000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,138.95,144.94,135,142.2,1630800035,1630886387,139.21,144.94,1630804313,135,1630854835,142.2,10474,4944,5530,0,153345.19227261,21441600.0164973,74877.64847569,10531690.5640089,78467.54379692,10909909.4524866,0,0
DAY,1630886400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,142.2,166,137.25,164.5,1630886415,1630972741,142.15,166,1630964680,137.25,1630929870,164.5,19784,10786,8998,0,316390.10908372,48567616.584058,182597.96372074,28019782.784059,133792.14536298,20547833.7999972,0,0
DAY,1630972800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,164.5,195.11,126,173.31,1630972800,1631059199,164.26,195.11,1630996526,126,1631027459,173.31,94416,45704,48712,0,1254161.15759385,215559619.625645,618671.62403665,106744644.97328,635489.5335572,108814974.652275,0,0
DAY,1631059200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,173.31,197.87,146.52,190.98,1631059218,1631145593,173.33,197.87,1631131389,146.52,1631089462,190.98,61128,32052,29076,0,920897.48554101,160990779.859914,489058.86147448,85677319.6340988,431838.62406653,75313460.2258734,0,0
DAY,1631145600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,190.98,216,181,187.6,1631145615,1631231995,190.85,216,1631153889,181,1631214824,187.6,57413,27459,29954,0,799965.12688486,160331739.868738,378522.14900878,76136524.8359841,421442.97787608,84195215.0327486,0,0
DAY,1631232000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,187.6,197.25,168.09,179.58,1631232020,1631318397,187.59,197.25,1631240521,168.09,1631285101,179.58,42412,21375,21037,0,601497.41795188,108377896.13366,295659.00486212,53574526.659493,305838.41308976,54803369.4741524,0,0
DAY,1631318400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,179.58,193.26,175.37,179.06,1631318410,1631404787,179.67,193.26,1631326012,175.37,1631345459,179.06,22452,10525,11927,0,291684.87619292,53706764.1253891,133282.08683905,24635926.2874533,158402.78935387,29070837.837936,0,0
DAY,1631404800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,179.06,181.67,170.23,174.45,1631404814,1631491198,179,181.67,1631437236,170.23,1631480434,174.45,12541,5904,6637,0,208676.20610424,36793073.5390148,96546.40017755,17066163.4988217,112129.80592669,19726910.0401939,0,0
DAY,1631491200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,174.45,175.09,150,169.8,1631491214,1631577593,174.45,175.09,1631568834,150,1631520938,169.8,30371,13786,16585,0,440048.55690676,71322945.8508159,186398.48514674,30347265.4824782,253650.07176002,40975680.3683361,0,0
DAY,1631577600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,169.8,171.78,142.39,158.75,1631577709,1631663999,168.61,171.78,1631578601,142.39,1631655000,158.75,30745,13739,17006,0,490594.47949657,76265524.9949873,220759.20197824,34493905.3735131,269835.27751833,41771619.6214731,0,0
DAY,1631664000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,158.75,166.29,153.94,158.83,1631664001,1631750389,158.79,166.29,1631686071,153.94,1631678858,158.83,22543,11038,11505,0,353773.15447945,56447822.6347826,163924.91597274,26194742.7657263,189848.23850671,30253079.8690571,0,0
DAY,1631750400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,158.83,163.15,147.26,152.28,1631750400,1631836771,158.86,163.15,1631776794,147.26,1631825673,152.28,15330,6499,8831,0,210486.96843933,32731498.821915,87217.87758675,13633313.105432,123269.09085258,19098185.7164836,0,0
DAY,1631836800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,152.28,153.25,133.33,147.44,1631836822,1631923162,152.37,153.25,1631837876,133.33,1631875759,147.44,33808,22677,11131,0,435144.47641116,61470547.887461,255648.6317339,35904949.5339093,179495.84467726,25565598.3535502,0,0
DAY,1631923200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,147.44,171.44,144.26,169.45,1631923216,1632009592,147.64,171.44,1632008078,144.26,1631926029,169.45,15273,9125,6148,0,198756.21269385,31700582.27268,116368.24496413,18574387.7902863,82387.96772972,13126194.4823943,0,0
DAY,1632009600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,169.45,170.95,150.66,152.62,1632009608,1632095917,169.35,170.95,1632010735,150.66,1632092054,152.62,11061,4280,6781,0,147969.90203698,23772608.9257458,55428.99789615,8918737.43273589,92540.90414083,14853871.4930105,0,0
DAY,1632096000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,152.62,153.72,130.19,132.83,1632096017,1632182397,152.89,153.72,1632096123,130.19,1632141516,132.83,29224,13500,15724,0,394854.76759186,55604816.7204578,175486.93239518,24742676.019865,219367.83519668,30862140.7005915,0,0
DAY,1632182400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,132.83,144.52,115.87,124.01,1632182404,1632268774,132.8,144.52,1632214007,115.87,1632259216,124.01,26431,12276,14155,0,462844.69100035,60679719.8358474,214093.50263023,28276365.9966303,248751.18837012,32403353.839219,0,0
DAY,1632268800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,124.01,151.95,122.04,148.2,1632268804,1632355188,124.28,151.95,1632335003,122.04,1632271592,148.2,23829,14861,8968,0,337783.74014715,46744431.5049,185750.31379073,25788507.9857443,152033.42635642,20955923.5191545,0,0
DAY,1632355200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,148.2,152.35,143.23,149.77,1632355224,1632441544,148.13,152.35,1632384299,143.23,1632397921,149.77,14230,7278,6952,0,179404.93047607,26581633.1383561,89486.91343123,13276088.2747659,89918.01704484,13305544.8635911,0,0
DAY,1632441600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,149.77,151.3,126.6,139.24,1632441619,1632527850,149.92,151.3,1632443453,126.6,1632480276,139.24,19338,7857,11481,0,254005.29576624,35069401.9787498,102376.86418801,14157627.5139914,151628.43157823,20911774.464758,0,0
DAY,1632528000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,139.24,144,133.71,136.07,1632528001,1632614395,139.19,144,1632552799,133.71,1632604604,136.07,8251,4086,4165,0,122860.44860293,16996079.3919127,67267.43214616,9337815.07102886,55593.01645677,7658264.3208835,0,0
DAY,1632614400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,136.07,140.67,125,135.71,1632614480,1632700786,135.73,140.67,1632672115,125,1632642782,135.71,11195,5485,5710,0,177607.42934785,23701605.7154106,73738.62364844,9906790.72430537,103868.80569941,13794814.991104,0,0
DAY,1632700800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,135.71,148.83,133.88,136.3,1632700839,1632787199,135.36,148.83,1632740524,133.88,1632702046,136.3,14631,7891,6740,0,209945.47932869,29872870.7795478,121475.04193277,17320687.1916311,88470.43739592,12552183.5879156,0,0
DAY,1632787200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,136.3,139.32,128.22,132.21,1632787215,1632873582,136.24,139.32,1632803001,128.22,1632852659,132.21,9392,4478,4914,0,164573.56774161,21950164.6356761,76344.20499272,10193548.6637065,88229.36274889,11756615.9719695,0,0
DAY,1632873600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,132.21,139.95,131.29,135.25,1632873641,1632959988,132.4,139.95,1632916904,131.29,1632946655,135.25,8938,5074,3864,0,122735.50872704,16716264.0581861,68520.98320097,9341865.40297589,54214.52552607,7374398.65521078,0,0
DAY,1632960000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,135.25,142.85,134.15,141.3,1632960017,1633046387,135.24,142.85,1633028489,134.15,1632991165,141.3,9085,5317,3768,0,116648.69998585,16198042.3795552,70173.17433436,9739388.19060277,46475.52565149,6458654.18895072,0,0
DAY,1633046400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,141.3,165,138.32,161.87,1633046422,1633132752,141.33,165,1633112407,138.32,1633058060,161.87,19514,10630,8884,0,322541.17130002,48688952.7986757,157513.50192591,23910189.7681256,165027.66937411,24778763.0305536,0,0
DAY,1633132800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,161.87,175.37,156.35,169,1633132819,1633219193,161.6,175.37,1633204789,156.35,1633146842,169,14110,7452,6658,0,160603.12555594,26751019.524199,80640.84216126,13483426.0821234,79962.28339468,13267593.4420757,0,0
DAY,1633219200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,169,177.69,165.67,172.92,1633219208,1633305584,168.91,177.69,1633269917,165.67,1633222259,172.92,12524,6557,5967,0,128501.53929616,22193924.4941259,66151.47469338,11461295.3167603,62350.06460278,10732629.1773649,0,0
DAY,1633305600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,172.92,172.94,162,167.18,1633305670,1633391969,172.84,172.94,1633307153,162,1633359790,167.18,11723,5554,6169,0,129669.97631581,21861092.0368924,60438.57181982,10211461.0584001,69231.40449599,11649630.9784928,0,0
DAY,1633392000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,167.18,170,160.14,164.69,1633392084,1633478392,167.19,170,1633395671,160.14,1633451399,164.69,9081,4252,4829,0,129902.62731322,21506967.3155345,57378.98349483,9492013.3063801,72523.64381839,12014954.0091546,0,0
DAY,1633478400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,164.69,165.39,150.45,154.09,1633478405,1633564682,164.75,165.39,1633480322,150.45,1633511068,154.09,14830,6779,8051,0,188699.99243639,29707249.4530814,89432.00821851,14119447.026851,99267.98421788,15587802.4262318,0,0
DAY,1633564800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,154.09,161.44,150.57,154.34,1633564820,1633651190,153.9,161.44,1633609262,150.57,1633570653,154.34,10337,5395,4942,0,106171.25961946,16589627.4633085,59423.12995792,9310096.04742998,46748.12966154,7279531.41587913,0,0
DAY,1633651200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,154.34,168.81,152.6,158.75,1633651261,1633737531,154.55,168.81,1633705793,152.6,1633669759,158.75,11224,6275,4949,0,117734.1373835,19149749.0550081,67391.28530793,10977347.6700864,50342.85207557,8172401.38492098,0,0
DAY,1633737600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,158.75,161.38,154.41,156.84,1633737602,1633823989,158.77,161.38,1633756056,154.41,1633810508,156.84,6004,3062,2942,0,54741.75239893,8642363.38744888,26129.17268099,4128397.65116991,28612.57971794,4513965.73627901,0,0
DAY,1633824000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,156.84,158.37,146.04,147.76,1633824006,1633910392,156.87,158.37,1633856775,146.04,1633900659,147.76,7140,2678,4462,0,62884.80911174,9588196.53976817,21715.31717074,3325052.41416887,41169.491941,6263144.12559918,0,0
DAY,1633910400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,147.76,153.87,140.5,144.94,1633910415,1633996790,147.54,153.87,1633940438,140.5,1633986475,144.94,8080,3728,4352,0,106788.06518712,15682354.2885475,42011.84935297,6202478.78643645,64776.21583415,9479875.50211088,0,0
DAY,1633996800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,144.94,153.28,137.82,152.44,1633996833,1634083192,144.87,153.28,1634066533,137.82,1634043383,152.44,12210,6773,5437,0,132484.34003752,19358580.6088519,73743.42057085,10834061.664861,58740.91946667,8524518.94398859,0,0
DAY,1634083200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,152.44,155.5,144.49,148.15,1634083224,1634169555,152.2,155.5,1634084518,144.49,1634133691,148.15,7261,3654,3607,0,95597.6667959,14092552.514731,51175.38420803,7562385.59676673,44422.28258787,6530166.91796516,0,0
DAY,1634169600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,148.15,155.65,147.44,149.81,1634169611,1634255953,148.17,155.65,1634221231,147.44,1634173393,149.81,6339,3353,2986,0,84377.21604244,12756420.6726066,41124.48170358,6224608.05492943,43252.73433886,6531812.61767581,0,0
DAY,1634256000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,149.81,165.17,146.87,163.23,1634256077,1634342392,149.84,165.17,1634285972,146.87,1634260816,163.23,14141,8074,6067,0,149331.97188373,23710410.3300327,75073.9580239,11948559.751555,74258.01385983,11761850.5784775,0,0
DAY,1634342400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,163.23,164.72,153.6,157.45,1634342400,1634428791,163.18,164.72,1634380168,153.6,1634425366,157.45,5717,2445,3272,0,71019.36687181,11311251.4767689,29360.25377816,4700255.80153028,41659.11309365,6610995.6752392,0,0
DAY,1634428800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,157.45,167.47,153,159.64,1634428851,1634515083,157.46,167.47,1634460157,153,1634502132,159.64,9271,4692,4579,0,110222.44037631,17814255.3153721,49512.206162,8018133.22118526,60710.23421431,9796122.09418718,0,0
DAY,1634515200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,159.64,162.84,155.05,157.28,1634515200,1634601557,159.97,162.84,1634521421,155.05,1634580775,157.28,6745,3078,3667,0,73363.76195687,11599000.3627871,27396.50049884,4340391.04846149,45967.26145803,7258609.31432463,0,0
DAY,1634601600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,157.28,159.42,153.14,156,1634601676,1634687999,157.2,159.42,1634617738,153.14,1634676161,156,6413,3141,3272,0,80853.95888562,12640123.1418708,39275.05410825,6148483.07203047,41578.90477737,6491640.06983992,0,0
DAY,1634688000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,156,176.72,155.29,176.67,1634688000,1634774387,156,176.72,1634774363,155.29,1634709116,176.67,15130,8092,7038,0,196436.30953823,33154297.1665043,103107.9772253,17390366.4253975,93328.33231293,15763930.741106,0,0
DAY,1634774400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,176.67,194.15,167.5,190.4,1634774404,1634860746,176.83,194.15,1634815829,167.5,1634774852,190.4,34044,16818,17226,0,424830.04304917,78609395.9638815,197745.51102571,36676008.9377246,227084.53202346,41933387.0261516,0,0
DAY,1634860800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,190.4,215,188.14,196.15,1634860829,1634947185,190.91,215,1634915129,188.14,1634861636,196.15,31244,16042,15202,0,349699.20059913,71126450.6203868,160505.6409725,32675929.9671214,189193.55962663,38450520.6532609,0,0
DAY,1634947200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,196.15,205.48,192.21,197.73,1634947201,1635033596,196.29,205.48,1634962957,192.21,1634948424,197.73,11243,6044,5199,0,125769.03713513,25054570.2160439,70455.66150311,14057508.5416368,55313.37563202,10997061.6744097,0,0
DAY,1635033600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,197.73,204.9,185.38,202.3,1635033623,1635119947,197.8,204.9,1635114700,185.38,1635091786,202.3,12504,6567,5937,0,109906.39277916,21437653.2656603,60139.39719664,11748523.1063812,49766.99558252,9689130.15927774,0,0
DAY,1635120000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,202.3,218.82,198.31,210.19,1635120001,1635206371,202.27,218.82,1635176832,198.31,1635121424,210.19,15903,9060,6843,0,174831.11112459,36700227.0564929,97133.87750224,20407084.4413134,77697.23362235,16293142.615178,0,0
DAY,1635206400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,210.19,214,196.53,199.73,1635206401,1635292753,209.72,214,1635208745,196.53,1635288980,199.73,12080,5402,6678,0,161254.66668909,33294437.5410977,64720.56977126,13378128.4423836,96534.09691783,19916309.0987163,0,0
DAY,1635292800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,199.73,205.56,179,184.43,1635292821,1635379197,199.72,205.56,1635308827,179,1635322247,184.43,23932,10297,13635,0,241524.17795552,46034398.1291488,109199.90677369,20894445.3926447,132324.27118183,25139952.7365001,0,0
DAY,1635379200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,184.43,201.49,181.91,195.07,1635379229,1635465508,184.87,201.49,1635430557,181.91,1635382924,195.07,14126,7803,6323,0,141639.33237119,27510758.7032948,74843.5784444,14552021.2289533,66795.75392679,12958737.4743403,0,0
DAY,1635465600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,195.07,205.04,194.76,200.21,1635465712,1635551999,195.7,205.04,1635474209,194.76,1635465861,200.21,9920,5223,4697,0,93325.53124602,18786791.5550395,59165.68016853,11929217.3429007,34159.85107749,6857574.21213864,0,0
DAY,1635552000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,200.21,200.54,187.5,195.69,1635552001,1635638396,200.42,200.54,1635554310,187.5,1635633459,195.69,9489,4296,5193,0,79652.04481673,15579841.3975378,33973.73972993,6640601.7798181,45678.3050868,8939239.61771739,0,0
DAY,1635638400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,195.69,205.14,185.73,202.83,1635638417,1635724782,195.77,205.14,1635716654,185.73,1635687511,202.83,13338,6944,6394,0,104498.14652173,20533775.6221558,52132.98697054,10258511.8424892,52365.15955119,10275263.7796652,0,0
DAY,1635724800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,202.83,211.63,198,203.59,1635724801,1635811199,202.72,211.63,1635754357,198,1635739509,203.59,13290,6663,6627,0,124215.28901614,25437552.7191744,59881.08081432,12266340.2250528,64334.20820182,13171212.494118,0,0
DAY,1635811200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,203.59,222.68,201.02,221.22,1635811201,1635897599,204,222.68,1635897254,201.02,1635813852,221.22,13969,7801,6168,0,171156.132166,35934427.55163,95740.74290339,20064841.119145,75415.38926261,15869586.4324856,0,0
DAY,1635897600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,221.22,246.46,216.18,243.17,1635897602,1635983996,220.93,246.46,1635975040,216.18,1635899069,243.17,26807,15398,11409,0,272657.33977925,62776692.5181474,161673.90192128,37315964.3111562,110983.43785797,25460728.2069916,0,0
DAY,1635984000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,243.17,250.34,234.07,247.28,1635984001,1636070338,243.51,250.34,1636068096,234.07,1636042121,247.28,18869,10266,8603,0,168872.05200609,40896947.907078,101218.35309818,24585766.0148912,67653.69890791,16311181.8921837,0,0
DAY,1636070400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,247.28,248.38,230.91,236.38,1636070400,1636156778,247.26,248.38,1636070448,230.91,1636125013,236.38,10951,5276,5675,0,116531.68591485,27755239.2812921,63950.13961176,15225266.6415094,52581.54630309,12529972.639781,0,0
DAY,1636156800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,236.38,259.99,235.01,258.67,1636156933,1636243181,236.22,259.99,1636235240,235.01,1636157665,258.67,14949,9225,5724,0,142795.43933137,35207919.5438968,77217.09804229,19056578.6313572,65578.34128908,16151340.9125364,0,0
DAY,1636243200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,258.67,258.69,245.96,249.66,1636243201,1636329569,258.69,258.69,1636243201,245.96,1636315804,249.66,8884,4343,4541,0,79684.79815237,20066107.1931232,35805.84827542,9030831.55107449,43878.94987695,11035275.6420502,0,0
DAY,1636329600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,249.66,253.17,240.27,248.54,1636329663,1636415973,250,253.17,1636388390,240.27,1636337436,248.54,14128,7811,6317,0,175847.19667879,43220187.5339038,78271.50661588,19285597.5531647,97575.69006291,23934589.9807392,0,0
DAY,1636416000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,248.54,252.89,237,239.03,1636416007,1636502377,248.4,252.89,1636416577,237,1636470449,239.03,11355,5733,5622,0,144682.46473681,35232946.7832013,64346.89064586,15674947.5630894,80335.57409095,19557999.2201136,0,0
DAY,1636502400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,239.03,248.09,218,233.5,1636502401,1636588798,239.05,248.09,1636558878,218,1636579498,233.5,19115,8777,10338,0,195600.60930653,45908721.8508324,90064.36613073,21215754.7931843,105536.2431758,24692967.0576514,0,0
DAY,1636588800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,233.5,246.4,229.82,233.74,1636588804,1636675183,233.28,246.4,1636616356,229.82,1636590260,233.74,8362,4728,3634,0,76589.23340343,18340506.20638,41731.84485519,10005920.9899953,34857.38854824,8334585.2163861,0,0
DAY,1636675200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,233.74,238.96,220.07,228.78,1636675202,1636761533,233.68,238.96,1636683333,220.07,1636735542,228.78,14370,8418,5952,0,169564.37997648,38679227.1946537,89635.28017348,20488796.1960927,79929.099803,18190430.9985612,0,0
DAY,1636761600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,228.78,241.81,225,241.58,1636761704,1636847903,229.46,241.81,1636839002,225,1636776028,241.58,8261,4589,3672,0,120979.29391371,28128610.1180282,56997.44851259,13332478.4678346,63981.84540112,14796131.6501953,0,0
DAY,1636848000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,241.58,241.74,230.53,238.5,1636848031,1636934381,241.73,241.74,1636848084,230.53,1636909444,238.5,4650,2412,2238,0,43446.54815656,10242764.8824575,19000.91626725,4491984.80346799,24445.63188931,5750780.07898942,0,0
DAY,1636934400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,238.5,246.11,234.69,237.86,1636934401,1637020761,238.6,246.11,1636981906,234.69,1637010205,237.86,8495,5224,3271,0,101211.34957808,24275695.212356,55516.53789868,13319477.9877727,45694.8116794,10956217.224582,0,0
DAY,1637020800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,237.86,237.86,214.83,219.2,1637020929,1637107175,236.88,236.97,1637021016,214.83,1637057702,219.2,17577,8423,9154,0,204439.22121208,46014526.666103,91024.17752977,20499416.7783623,113415.04368231,25515109.8877421,0,0
DAY,1637107200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,219.2,222.47,210.02,219.07,1637107241,1637193584,219.2,222.47,1637150963,210.02,1637163239,219.07,13141,6689,6452,0,160523.86530954,34620827.8269849,70733.59265377,15215974.7003144,89790.27265577,19404853.1266705,0,0
DAY,1637193600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,219.07,222.5,187,195.51,1637193610,1637279986,219.08,222.5,1637204054,187,1637255530,195.51,21758,10586,11172,0,259698.03303492,53027623.7940821,117342.51559352,24092217.313283,142355.5174414,28935406.4807989,0,0
DAY,1637280000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,195.51,219.7,189.28,215.32,1637280001,1637366352,195.28,219.7,1637344024,189.28,1637293461,215.32,13696,7705,5991,0,126179.33717545,26019562.9418823,64440.89410715,13360233.6644648,61738.4430683,12659329.2774186,0,0
DAY,1637366400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,215.32,221.49,206.25,218.02,1637366401,1637452790,215.42,221.49,1637371317,206.25,1637425237,218.02,6848,3759,3089,0,81818.01421927,17614632.689986,44285.93541527,9554690.47789815,37532.078804,8059942.21208983,0,0
DAY,1637452800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,218.02,235.4,210.75,230.44,1637452820,1637539199,218.13,235.4,1637529963,210.75,1637503699,230.44,10224,5503,4721,0,94808.44336781,21176900.4093329,50967.14429884,11443377.7394562,43841.29906897,9733522.66987557,0,0
DAY,1637539200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,230.44,231.97,211.74,215.77,1637539200,1637625529,230.63,231.97,1637539274,211.74,1637611271,215.77,12209,5746,6463,0,88326.28713423,19411923.430334,40496.43626837,8913858.79917893,47829.85086586,10498064.6311593,0,0
DAY,1637625600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,215.77,226.35,211.2,221.92,1637625601,1637711879,215.74,226.35,1637701019,211.2,1637660284,221.92,8001,4129,3872,0,84953.86962695,18631873.4749368,40135.79929807,8838620.76008779,44818.07032888,9793252.7148486,0,0
DAY,1637712000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,221.92,222.52,200.28,206,1637712001,1637798347,221.96,222.52,1637712248,200.28,1637782111,206,13262,6908,6354,0,135005.3558945,28199937.587844,71319.28013855,14834991.1869964,63686.07575595,13364946.4008472,0,0
DAY,1637798400,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,206,216.67,200.08,209.8,1637798401,1637884672,205.74,216.67,1637857209,200.08,1637832429,209.8,9496,4893,4603,0,80743.41261982,16939906.2142799,38850.45638262,8194401.5834396,41892.9562372,8745504.63083928,0,0
DAY,1637884800,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,209.8,210.43,183,191.92,1637884801,1637971181,210.22,210.43,1637884988,183,1637928862,191.92,19807,9250,10557,0,262257.13629857,50601365.2148046,118729.19649881,22832347.0028028,143527.93979976,27769018.2119999,0,0
DAY,1637971200,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,191.92,199.48,190.95,193.01,1637971201,1638057570,192.54,199.48,1638022649,190.95,1638048038,193.01,5762,3366,2396,0,45671.99876562,8928576.86175888,26074.41842558,5115191.41163921,19597.58034004,3813385.45011975,0,0
DAY,1638057600,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,193.01,202.12,181.01,200.66,1638057601,1638143958,192.88,202.12,1638142397,181.01,1638125001,200.66,9185,4997,4188,0,96503.44845165,18341077.7992718,42845.46159191,8207689.20155014,53657.98685974,10133388.5977211,0,0
DAY,1638144000,954,kraken,SOLUSD,SOL-USD,SOL,USD,3,5,,200.66,213.04,200.04,204.16,1638144001,1638230307,200.85,213.04,1638206296,200.04,1638145273,204.16,9180,5128,4052,0,121935.56431509,25081262.0355902,62703.1245722,12961869.2761623,59232.43974289,12119392.7594243,0,0
